"Word","Freq_KF","Freq_HAL"
"resplendence",NA,3
"resplendent",1,345
"respond",21,55589
"responded",20,13446
"respondent",8,584
"respondents",8,1910
"respondent's",1,50
"responding",6,13236
"responds",7,4210
"response",77,77995
"responses",27,28800
"responsible",71,47150
"responsibilities",25,12837
"responsibility",118,27800
"responsibly",1,732
"responsive",4,2815
"responsively",1,12
"responsiveness",4,467
"rest",163,78610
"restage",NA,5
"restate",NA,482
"restatement",4,159
"restates",1,33
"restating",1,146
"restaurant",41,8469
"restauranteur",NA,14
"restaurants",12,5250
"restaurateur",1,13
"rested",17,1362
"restful",3,135
"resting",19,2492
"restrictions",27,10910
"restrictive",7,2259
"restitution",1,511
"restive",1,41
"restively",1,0
"restless",13,956
"restlessness",2,216
"restock",1,140
"restorability",3,1
"restoration",11,6917
"restorative",8,78
"restore",9,10667
"restored",14,4314
"restorers",1,51
"restoring",6,2347
"restrain",10,874
"restrained",13,1047
"restraining",7,1290
"restrains",1,54
"restraint",11,2305
"restraints",7,1149
"restrict",11,7667
"restricting",4,3188
"restricted",15,8812
"restriction",8,4695
"restricts",2,821
"restructure",NA,617
"restructured",1,245
"rests",18,2106
"restudy",2,17
"resublimed",1,0
"result",244,66995
"resultant",12,1030
"resultants",5,13
"resulted",37,6200
"resulting",43,11799
"results",149,65329
"resume",16,80442
"resumed",23,1091
"resuming",4,283
"resumption",9,290
"resurface",NA,167
"resurgence",3,446
"resurgent",1,65
"resurrect",NA,475
"resurrected",1,820
"resurrecting",1,129
"resurrection",1,4052
"resuscitate",NA,51
"resuscitation",NA,96
"resuspended",3,10
"resuspension",1,2
"retail",20,14205
"retailer",1,1758
"retailers",5,2493
"retailing",5,376
"retain",11,5505
"retained",22,3416
"retainer",NA,2610
"retainers",1,248
"retaining",7,1591
"retains",9,1352
"retake",NA,225
"retaliate",1,609
"retaliated",1,151
"retaliating",1,80
"retaliation",6,988
"retard",3,580
"refrigerate",NA,444
"refrigerated",5,332
"refrigeration",13,512
"refrigerator",23,1845
"refrigerators",2,235
"refuel",2,202
"refueling",2,355
"refuge",7,1883
"refugee",7,2180
"refugees",7,4213
"refund",22,4883
"refunded",1,785
"refunds",2,1041
"refurbish",NA,88
"refurbished",2,854
"refurbishing",1,102
"refusal",15,2640
"refuse",16,14723
"refused",60,12300
"refuses",6,5379
"refusing",10,3539
"refutable",NA,27
"refutation",NA,621
"refute",1,2254
"refuted",3,981
"regain",1,1878
"regained",4,816
"regaining",3,476
"regains",1,199
"regal",2,779
"regaled",1,35
"regalia",1,221
"regard",89,15551
"regarded",56,5629
"regarding",40,40124
"regardless",38,20496
"regards",7,29212
"regatta",NA,399
"regattas",1,54
"regency",1,718
"regenerate",NA,788
"regenerates",1,448
"regenerating",1,387
"regeneration",1,2717
"regent",NA,635
"regents",2,769
"reggae",NA,3241
"regicide",NA,6
"regime",23,5458
"regimen",1,873
"regiment",25,1400
"regimentation",1,38
"regimented",1,61
"regiments",2,492
"regiment's",1,20
"regimes",2,1063
"Regina",1,1257
"Reginald",1,1182
"region",76,27072
"regional",42,15782
"regionalism",1,141
"regionally",1,225
"regions",40,7329
"region's",3,449
"register",26,20789
"registered",23,17698
"registering",4,1919
"registers",5,4977
"registrant",4,68
"registrants",1,370
"registrant's",2,3
"registrar",1,543
"registration",23,24392
"registrations",2,1176
"registries",4,328
"registry",7,5568
"regress",NA,284
"regression",7,2148
"regret",9,4990
"regretfully",1,203
"regrets",3,901
"regrettable",1,249
"regrettably",2,454
"regretted",11,786
"reground",1,8
"regroup",NA,200
"regrouped",1,73
"regrouping",1,72
"regular",83,47458
"regularity",NA,652
"regularize",NA,16
"regularly",22,16940
"regulars",6,1938
"regulate",2,3419
"regulated",7,3446
"regulating",4,1165
"regulation",14,8165
"regulations",29,11089
"regulative",2,55
"rehabilitations",1,3
"reharmonization",1,0
"regulator",1,2030
"regulatory",5,3570
"regurgitate",NA,176
"regurgitation",NA,126
"rehabilitate",NA,247
"rehabilitating",1,105
"rehabilitation",22,1896
"rehash",2,569
"rehear",NA,1
"rehearing",1,33
"rehearsal",4,1113
"rehearsals",4,447
"rehearse",1,223
"rehearsed",7,222
"rehearsing",1,174
"rehouse",NA,0
"Reich",6,2712
"reify",NA,25
"reign",7,2828
"reigned",1,235
"reigning",3,284
"reigns",1,636
"Reilly",1,1057
"reimburse",1,634
"reimburseable",2,1
"reimbursed",1,858
"reimbursement",2,1821
"reimbursements",2,88
"reimburses",1,18
"rein",3,791
"reincarnate",NA,136
"reincarnated",1,372
"reincarnation",NA,3509
"reindeer",NA,416
"reined",3,35
"reinforce",10,1566
"reinforced",7,1512
"reinforcement",2,931
"reinforcements",3,547
"reinforces",3,568
"reinforcing",2,594
"reins",9,482
"reinstall",1,3724
"reinstate",NA,264
"reinstated",1,324
"reinstatement",NA,165
"reinstitution",1,24
"reinsurance",NA,121
"reinsure",NA,0
"reinterpret",1,84
"reinterpreted",1,76
"reintroduces",1,23
"reinvestigation",1,10
"reinvigoration",1,12
"reissue",2,1189
"reiterate",1,1012
"reiterated",2,608
"reiterates",1,127
"reiterating",1,202
"reiteration",NA,68
"reject",10,7470
"rejected",33,8830
"rejecting",4,1643
"rejection",11,3387
"rejections",1,737
"rejects",11,1711
"rejoice",1,878
"rejoiced",1,154
"rejoices",1,152
"rejoicing",4,276
"rejoin",2,479
"rejoinder",1,208
"rejoining",1,82
"rejuvenate",NA,55
"rejuvenation",NA,99
"rekindle",NA,137
"rekindling",1,32
"relaid",NA,11
"relapse",NA,402
"relate",7,7453
"related",102,77163
"relatedness",1,80
"relates",8,3501
"relating",20,8251
"relation",63,8066
"relational",1,4979
"relations",102,15931
"relationship",88,33496
"relationships",38,14022
"relative",46,18302
"relatively",85,22473
"relatives",22,6545
"relativism",2,483
"relativist",1,129
"relativistic",3,988
"relativity",3,4177
"relax",19,5905
"relaxation",7,1658
"relaxed",14,4399
"relaxes",3,215
"relaxing",5,1739
"relay",2,6898
"relayed",2,669
"relaying",1,302
"relearns",1,0
"release",37,76651
"released",26,45360
"releases",8,16130
"releasing",2,4912
"relegate",NA,134
"relegated",6,746
"relent",NA,124
"relented",3,196
"relentless",5,1623
"relentlessly",5,489
"relentlessness",2,10
"relevance",10,3565
"relevancy",2,129
"relevant",23,25732
"reliable",22,16975
"reliably",1,2926
"reliance",7,1473
"reliant",NA,497
"relic",6,4915
"relict",1,23
"relied",8,1604
"relief",66,9054
"relies",4,2431
"relieve",13,2005
"relieved",24,1866
"relieves",2,300
"relieving",1,469
"religion",119,40955
"religions",18,8848
"religious",165,37776
"religiously",4,955
"religiousness",1,13
"reline",NA,10
"relinquish",6,462
"relinquished",4,188
"relinquishing",4,174
"relish",8,769
"relishes",2,54
"relishing",1,144
"relive",2,308
"relives",1,30
"reliving",2,168
"reload",NA,2268
"reloaded",2,494
"relocate",NA,2261
"relocation",1,7733
"reluctance",5,956
"reluctant",15,3047
"reluctantly",7,1412
"rely",13,8349
"relying",5,2519
"remade",NA,219
"remain",93,24587
"remainder",19,3292
"remained",105,7721
"remaining",41,13693
"remains",84,17899
"remake",2,1492
"remaking",1,145
"remand",NA,139
"remanded",2,169
"remanding",1,6
"remark",31,5298
"remarkable",47,4257
"remarkably",18,2469
"remarked",32,1625
"remarking",2,183
"remarks",53,7543
"remarriage",NA,73
"remarried",2,272
"remarry",1,102
"remarrying",1,13
"Rembrandt",1,162
"Rembrandt's",2,5
"remedial",1,702
"remedies",6,1580
"remedy",13,3306
"remember",138,142627
"remembered",83,6677
"remembering",17,3356
"remembers",13,2635
"remembrance",2,638
"remembrances",1,95
"remilitarize",NA,5
"remind",15,7594
"reminded",29,5105
"reminder",8,3544
"reminders",2,742
"reminding",5,1452
"reminds",8,6964
"reminisce",NA,137
"reminisced",1,44
"reminiscence",2,85
"reminiscences",1,183
"reminiscent",4,1378
"reminisces",1,53
"reminiscing",1,210
"remiss",NA,163
"remission",NA,649
"remissions",1,56
"remitted",1,62
"remnant",2,531
"remnants",2,903
"remodel",NA,96
"remodeled",1,182
"remodeling",2,185
"remolding",1,6
"remonstrance",NA,25
"remonstrate",1,20
"remonstrated",2,12
"remorse",1,736
"remorseful",1,64
"remorseless",2,39
"remote",32,27308
"remotely",4,4273
"remoteness",2,55
"remoter",1,18
"remotest",1,125
"remount",NA,239
"remounting",1,67
"removable",1,2769
"removal",41,5673
"remove",58,43954
"removed",75,34595
"remover",NA,494
"removes",5,2741
"removing",8,9709
"remunerate",NA,4
"remuneration",2,336
"remunerative",1,51
"Renaissance",20,3235
"renal",1,567
"rename",NA,3885
"renamed",3,2459
"renascent",NA,0
"renaturation",1,4
"rend",1,234
"render",11,4183
"rendered",28,3534
"rendering",11,5928
"renderings",1,319
"renders",2,1021
"rendezvous",7,771
"rendition",1,1157
"renditions",3,277
"renegade",NA,2210
"renege",NA,93
"renew",4,1570
"renewable",1,912
"renewal",8,4425
"renewed",17,2334
"renewing",1,485
"renews",1,101
"Reno",7,3080
"renounce",NA,775
"renouncing",1,133
"renovate",NA,123
"renovated",3,357
"renovation",2,498
"renown",1,321
"renowned",2,1228
"rent",21,10739
"rental",15,5416
"rentals",2,1456
"rented",7,2858
"renting",5,1730
"rents",4,802
"renunciation",1,273
"renunciations",1,9
"reopen",1,782
"reopened",1,380
"reopening",1,243
"reorder",1,278
"reorganization",27,1257
"reorganizations",2,119
"reorganize",1,446
"reorganized",4,480
"reorganizing",1,260
"reorient",NA,57
"rear",51,15895
"reared",10,430
"rearguard",1,27
"rearing",2,614
"rearm",NA,66
"rearmament",NA,37
"rearmed",1,15
"rearmost",NA,29
"rearrange",3,797
"rearranged",1,599
"rearrangement",NA,154
"rearranging",1,362
"rearward",NA,89
"reason",241,133687
"reasonable",64,36710
"reasonably",34,11375
"reasoned",4,1570
"reasoning",16,10140
"reasons",103,48084
"reassemble",3,279
"reassembled",1,173
"reassert",1,124
"reasserting",1,36
"reassign",1,136
"reassurance",8,422
"reassure",1,678
"reassured",5,457
"reassuring",7,740
"reassuringly",2,95
"reawaken",1,47
"rebate",NA,1217
"Rebecca",1,3572
"rebel",18,8135
"rebelled",4,293
"rebelling",3,183
"rebellion",13,2586
"rebellions",1,175
"rebellious",2,606
"rebelliously",3,12
"rebels",17,2875
"rebind",NA,35
"rebirth",1,2644
"reborn",3,844
"rebound",2,1240
"rebuff",4,76
"rebuffed",4,189
"rebuild",5,4261
"rebuilding",6,2033
"rebuilds",1,296
"rebuilt",4,2510
"rebuke",2,333
"rebuked",1,200
"rebut",6,446
"rebuttal",2,1608
"rebutted",2,215
"recalcitrance",NA,19
"recalcitrant",2,221
"recalculated",1,88
"recalculation",1,65
"recall",39,38627
"recalled",26,2175
"recalling",7,804
"recalls",12,1103
"recant",NA,176
"recantation",NA,24
"recanted",1,158
"recap",NA,705
"recapitulate",1,43
"recapture",3,324
"recaptured",1,105
"recast",NA,299
"recede",3,132
"recapitulation",2,43
"receded",2,127
"receding",5,248
"receipt",4,6255
"receipts",7,1386
"receive",76,67666
"received",163,60413
"receiver",13,7941
"receivers",5,2523
"receives",20,6113
"receiving",34,16392
"recent",179,61027
"recently",123,73587
"receptacle",1,390
"reception",38,5806
"receptionist",5,678
"receptionist's",1,19
"receptions",1,248
"receptive",2,1036
"recess",2,511
"recessed",2,272
"recession",7,2223
"recessive",NA,581
"recharge",NA,835
"rechartering",1,9
"recheck",1,255
"recidivism",NA,149
"recipe",8,10197
"recipes",1,6955
"recipient",7,4373
"recipients",5,3386
"reciprocal",8,815
"reciprocate",1,314
"reciprocity",NA,255
"recital",8,525
"recitals",3,100
"recitation",3,322
"recitative",2,18
"recite",2,771
"recited",2,395
"reciting",2,428
"reckless",9,1123
"recklessness",1,89
"reckon",7,1691
"reckoned",3,708
"reckoning",3,504
"reckonings",1,32
"reckons",1,116
"reclaim",2,851
"reclaimed",2,255
"reclamation",NA,610
"reclassification",1,44
"reclassified",2,63
"recline",NA,116
"reclining",3,175
"recluse",2,219
"recognition",44,11207
"recognizable",7,1124
"recognizance",NA,34
"recognize",62,21023
"recognized",80,16583
"recognizes",10,3334
"recognizing",10,2490
"recoil",5,1127
"recoiled",1,100
"recollect",1,301
"recollected",1,22
"recollection",5,1560
"recollections",3,443
"recommence",1,31
"recommend",25,37525
"recommendation",24,6088
"recommendations",22,11843
"recommended",46,22788
"recommending",8,1689
"recommends",2,3163
"recompense",1,219
"reconcile",4,1178
"reconciled",3,488
"reconciles",1,85
"reconciliation",1,1071
"reconciling",1,267
"reconditioning",1,66
"recondition",NA,44
"reconnaissance",9,680
"reconsider",4,1756
"reconsideration",4,208
"reconsidered",4,336
"reconstitute",NA,92
"reconstruct",6,800
"reconstructed",3,569
"reconstruction",11,4084
"reconstructs",1,23
"recontamination",1,18
"reconvened",1,33
"reconvenes",1,14
"reconverting",1,6
"recopied",1,34
"record",137,61996
"recorded",43,16695
"recorder",7,4158
"recording",31,20808
"recordings",11,8926
"records",91,45965
"recount",2,337
"recounted",2,333
"recounting",3,222
"recounts",3,322
"recoup",NA,406
"recouped",1,81
"recourse",6,1831
"recover",11,6651
"recoverable",1,274
"recovered",9,4255
"recovering",4,2523
"recovers",1,570
"recovery",29,9992
"recreate",1,1604
"recreated",1,461
"recreates",1,136
"recreating",1,396
"recreation",43,2910
"recreational",8,3481
"recriminations",3,70
"recriminate",NA,2
"recrimination",1,42
"recruit",10,3052
"recruited",4,1450
"recruiter",1,4847
"recruiting",4,11468
"recruitment",7,1874
"recruits",8,1524
"rectal",NA,403
"rectangle",4,1684
"rectangular",5,1421
"rectification",NA,178
"rectifier",3,613
"rectify",NA,685
"rectilinear",1,101
"rectitude",1,75
"rector",33,665
"rector's",3,19
"rectory",NA,107
"rectum",NA,862
"recumbent",1,232
"recuperate",NA,131
"recuperating",1,82
"recuperation",NA,88
"recur",2,232
"recurred",3,87
"recurrence",1,325
"recurrent",4,782
"recurrently",1,22
"recurring",6,1789
"recursive",1,1480
"recusant",1,2
"recycle",NA,1094
"red",197,103819
"redactions",1,19
"redbirds",3,26
"redbreast",NA,3
"redcoat",6,17
"redcoats",9,30
"redden",NA,158
"reddened",1,194
"redder",3,124
"redding",1,547
"reddish",3,526
"redecorate",NA,74
"redecorated",2,44
"redecorating",3,24
"redecoration",2,3
"rededicate",1,13
"redeem",2,662
"redeemed",1,684
"redeeming",1,831
"redefined",1,577
"redefinition",1,311
"redemption",4,2620
"redemptive",1,107
"redeploy",NA,24
"redevelopment",5,126
"redhead",7,668
"redheaded",1,380
"redheads",1,294
"redirect",1,1989
"redirecting",1,551
"rediscover",1,138
"rediscovering",1,111
"rediscovers",1,19
"redistribute",NA,1762
"redistributed",2,1158
"redistribution",NA,2257
"redistricting",1,12
"redneck",1,950
"redo",1,1061
"redolent",NA,38
"redouble",NA,162
"redoubled",3,68
"redoubt",NA,20
"redress",2,976
"redressed",1,70
"reds",4,1723
"red's",1,177
"redskin",NA,66
"reduce",62,21540
"reduced",79,15171
"reducer",1,166
"reduces",7,4297
"reducing",31,7030
"reduction",42,8325
"reductions",4,1410
"redundancy",4,1367
"redundant",4,3338
"reduplicate",NA,1
"redwing",NA,61
"redwood",2,1917
"redwoods",2,392
"reed",5,6652
"reeducate",NA,26
"reeducation",NA,80
"reedy",2,124
"reef",11,2981
"reefer",NA,306
"reefs",1,531
"reek",2,160
"reeked",1,92
"reeking",1,93
"reel",2,2752
"reelected",1,199
"reelection",2,438
"reeled",2,125
"reeling",1,400
"reels",1,1376
"reemerged",1,42
"reenact",2,22
"reentered",1,124
"reestablish",1,306
"reevaluation",1,57
"reexamination",1,86
"reexamine",1,145
"ref",4,5665
"reface",NA,5
"refashion",1,13
"refectories",1,0
"refer",27,26546
"referee",1,2297
"reference",67,59999
"references",16,35569
"referent",1,188
"referendum",1,1864
"referential",NA,319
"referral",6,2637
"referrals",8,1471
"referred",45,14346
"referring",18,16419
"refers",18,10453
"refill",3,597
"refilled",1,240
"refinance",1,182
"refine",3,763
"refined",6,1765
"refinement",5,750
"refinements",5,234
"refiner",NA,26
"refinery",NA,426
"refining",2,611
"refit",NA,368
"reflect",25,15241
"reflectance",1,112
"reflected",42,3966
"reflecting",17,3399
"reflection",32,4507
"reflections",7,1605
"reflective",6,1143
"reflector",5,883
"reflectors",3,282
"reflects",23,4325
"reflex",4,1291
"reflexes",6,708
"reflexive",NA,203
"reflux",NA,171
"refocusing",1,43
"refolded",1,21
"reforest",NA,14
"reforestation",NA,60
"reform",30,15887
"reformation",5,508
"reformed",3,1114
"reformer",3,182
"reformers",2,562
"reforming",1,466
"reformatory",NA,26
"reformism",1,41
"reforms",14,2865
"reformulated",1,208
"refract",NA,33
"refracted",1,63
"refraction",1,377
"refractive",1,242
"refractory",1,179
"refrain",10,3280
"refrained",1,276
"refresh",1,5268
"refreshed",5,518
"refresher",1,324
"refreshing",6,1837
"refreshingly",2,99
"refreshment",2,242
"refreshments",2,643
"rack",9,11655
"racked",1,473
"racket",5,671
"refrigerant",NA,104
"rabid",2,4103
"rabies",1,1003
"raccoon",1,275
"race",103,46405
"racecourse",NA,60
"raced",12,1252
"racehorse",NA,59
"racer",NA,2768
"racers",1,1290
"races",21,11782
"racetrack",2,314
"raceway",2,386
"Rachel",42,4534
"Rachel's",2,260
"racial",25,8317
"racialism",NA,57
"racially",1,666
"racing",22,15076
"racism",NA,8554
"racist",NA,11025
"racists",1,1670
"racketeer",2,17
"racketeers",3,24
"rackets",3,141
"racking",1,438
"racks",2,1449
"racquet",1,597
"racy",2,149
"radar",23,7554
"radial",5,977
"radiance",3,585
"radiant",8,623
"radiate",1,442
"radiated",4,509
"radiates",1,195
"radiating",1,362
"radiation",97,7722
"radiations",3,61
"radiator",4,1051
"radiators",2,280
"radical",30,8075
"radicalism",4,174
"radicalize",NA,5
"radically",13,1967
"radicals",4,1168
"radii",4,261
"radio",120,71946
"radioactive",10,2740
"radioactivity",3,375
"radiocarbon",1,85
"radiochlorine",3,0
"radioed",2,60
"radiogram",NA,3
"radiograph",NA,49
"radiography",1,48
"radioisotope",NA,71
"radiology",NA,648
"radios",7,3446
"radiotherapy",NA,65
"radish",8,139
"radium",NA,93
"radius",9,6017
"Rafael",1,2750
"raffle",NA,404
"raft",4,841
"rafter",1,102
"raftered",1,1
"rafters",1,303
"rafts",1,173
"rag",10,3827
"ragamuffin",NA,32
"ragbag",NA,2
"rage",16,6289
"raged",8,272
"rages",1,381
"ragged",9,1133
"raggedness",1,1
"ragging",2,191
"raging",2,5441
"rags",7,1457
"ragtag",NA,28
"ragtime",NA,668
"raid",10,6762
"raided",1,986
"raider",NA,745
"raiders",1,6274
"raiding",2,2212
"raids",5,1339
"rail",16,7339
"railhead",2,28
"railing",3,700
"railroad",58,4755
"railroader",1,170
"railroading",1,354
"railroads",16,1841
"railroad's",3,24
"rails",9,1880
"railway",12,2946
"railways",1,1016
"rain",70,17801
"rainbow",4,6749
"raincoat",NA,191
"raincoats",2,68
"raindrop",NA,68
"raindrops",1,116
"rained",4,610
"rainfall",3,547
"rainier",1,192
"raining",7,1159
"rainless",1,3
"rainproof",NA,1
"rains",5,1316
"rain's",1,98
"rainstorm",2,116
"rainwater",NA,176
"rainy",5,1419
"raise",52,24837
"raised",101,20466
"raiser",1,387
"raises",16,5744
"raisin",1,314
"raising",34,8673
"raj",NA,1417
"rajah",1,102
"rake",11,919
"raked",4,253
"rakish",1,31
"rakishly",1,4
"rallied",1,394
"rallies",3,897
"rally",10,5455
"rallying",2,591
"Ralph",22,8569
"ram",2,65790
"Ramadan",NA,1092
"ramble",3,735
"rambler",NA,432
"rambles",1,104
"rambling",2,1642
"ramblings",1,1006
"rambunctious",NA,120
"ramification",1,38
"ramifications",3,1521
"rammed",3,684
"ramming",1,486
"ramp",6,2793
"rampage",1,1277
"rampant",4,1739
"rampart",2,455
"ramps",1,906
"ramrod",NA,94
"Ramsey",10,1414
"ramshackle",NA,57
"ran",134,30986
"ranch",27,3653
"rancher",15,570
"ranchers",7,798
"ranches",2,243
"rancho",1,610
"rancid",NA,617
"rancidity",1,15
"rancor",3,351
"rancorous",2,28
"rand",1,7231
"Randolph",9,1400
"random",38,22335
"randomization",1,97
"Randy",1,11522
"rang",21,1730
"range",160,58184
"ranged",18,1183
"rangelands",2,20
"ranger",2,3712
"rangers",2,5073
"ranges",10,4913
"ranging",30,4860
"rank",24,9512
"ranked",4,3044
"ranker",NA,29
"rankest",1,45
"ranking",5,3647
"ranks",20,4492
"ransack",2,49
"ransacked",3,134
"ransacking",1,68
"ransom",5,825
"rant",NA,2862
"ranted",1,194
"Raoul",2,1645
"rap",2,5295
"rapacious",NA,199
"rape",5,12684
"raped",2,4056
"rapes",1,1002
"Raphael",4,1849
"Raphael's",1,36
"rapid",43,9126
"rapidity",4,124
"rapidly",65,11246
"rapier",1,417
"raping",1,1107
"rapist",NA,1433
"rapists",2,991
"rapped",4,127
"rapping",3,238
"rapport",4,745
"rapprochement",1,76
"rapscallion",NA,9
"rapt",1,132
"rapture",3,813
"raptures",1,15
"rapturous",NA,86
"Rapunzel",1,74
"rare",41,36258
"rarebit",NA,40
"rarefaction",NA,6
"rarefy",NA,0
"rarely",41,13743
"rarer",1,681
"rarified",1,53
"rarity",NA,2293
"rascal",1,321
"rascals",1,480
"rash",1,2285
"rasp",2,122
"raspberry",1,674
"rasped",1,64
"rasping",1,45
"rasps",1,10
"rat",6,7399
"ratchet",NA,339
"rate",209,87417
"rateable",1,3
"rated",9,9139
"ratepayer",NA,3
"rates",102,37473
"rather",373,146049
"ratification",5,1060
"ratified",4,1161
"ratify",1,449
"rating",10,12090
"ratings",9,8508
"ratio",36,12435
"ration",10,551
"rational",25,11109
"rationale",6,2666
"rationalism",4,220
"rationalist",3,208
"rationalistic",1,32
"rationality",1,1003
"rationalization",2,551
"rationalizations",1,309
"rationalize",5,886
"rationalized",1,277
"rationally",3,1091
"rationed",3,98
"rationing",3,339
"rations",4,467
"ratios",18,2375
"rats",3,7486
"rat's",1,729
"rattail",1,3
"rattan",NA,115
