"POS","ID","PosScore","NegScore","SynsetTerms"
"n",6955418,0,0,"old_frisian"
"n",6955560,0,0,"east_germanic_language east_germanic"
"n",6955706,0,0,"gothic"
"n",6955931,0,0,"ural-altaic"
"n",6956129,0,0,"uralic_language uralic"
"n",6956287,0,0,"finno-ugric finno-ugrian"
"n",6956544,0,0,"non-ugric finnic fennic"
"n",6956794,0,0,"votyak udmurt"
"n",6956896,0,0,"permic"
"n",6957042,0,0,"zyrian komi"
"n",6957140,0,0,"volgaic"
"n",6957287,0,0,"mari cheremiss cheremis"
"n",6957403,0,0,"mordvinian mordvin mordva"
"n",6957524,0,0,"baltic-finnic"
"n",6957768,0,0,"livonian"
"n",6957896,0,0,"estonian esthonian"
"n",6958063,0,0,"karelian carelian"
"n",6958178,0,0,"ludian"
"n",6958255,0,0,"suomi finnish"
"n",6958417,0,0,"vepsian vepse veps"
"n",6958522,0,0,"ingrian"
"n",6958615,0,0,"ugric ugrian"
"n",6958836,0,0,"magyar hungarian"
"n",6959018,0,0,"ostyak khanty"
"n",6959140,0,0,"vogul mansi"
"n",6959261,0,0,"lappish lappic"
"n",6959427,0,0,"sami same saami saame lapp"
"n",6959584,0,0,"samoyedic samoyed"
"n",6959788,0,0,"yurak-samoyed nentsy nentsi nenets"
"n",6959932,0,0,"yeniseian yenisei-samoyed yenisei entsy entsi enets"
"n",6960083,0,0,"nganasan"
"n",6960180,0,0,"selkup ostyak-samoyed"
"n",6960298,0,0,"celtic_language celtic"
"n",6960566,0,0,"goidelic gaelic erse"
"n",6960778,0,0,"irish_gaelic irish"
"n",6960948,0,0,"old_irish"
"n",6961033,0,0,"middle_irish"
"n",6961122,0,0,"scottish_gaelic scots_gaelic"
"n",6961221,0,0,"manx"
"n",6961399,0,0,"brythonic brittanic"
"n",6961557,0,0,"welsh cymric"
"n",6961681,0,0,"cornish"
"n",6961771,0,0,"breton"
"n",6961853,0,0,"italic_language italic"
"n",6962060,0,0,"osco-umbrian"
"n",6962244,0,0,"umbrian"
"n",6962350,0,0,"oscan"
"n",6962454,0,0,"sabellian"
"n",6962600,0,0,"latin"
"n",6962954,0,0,"old_latin"
"n",6963082,0,0,"classical_latin"
"n",6963292,0,0,"low_latin"
"n",6963429,0,0,"vulgar_latin"
"n",6963571,0,0,"late_latin biblical_latin"
"n",6963704,0,0,"medieval_latin"
"n",6963822,0,0,"new_latin neo-latin"
"n",6963951,0,0,"romance_language romance latinian_language"
"n",6964247,0,0,"italian"
"n",6964485,0,0,"old_italian"
"n",6964600,0,0,"sardinian"
"n",6964788,0,0,"tuscan"
"n",6964901,0,0,"french"
"n",6965249,0,0,"langue_d'oil_french langue_d'oil"
"n",6965406,0,0,"langue_d'oc_french langue_d'oc"
"n",6965580,0,0,"old_french"
"n",6965698,0,0,"old_north_french norman_french norman-french"
"n",6965834,0,0,"anglo-norman anglo-french"
"n",6965961,0,0,"canadian_french"
"n",6966070,0,0,"walloon"
"n",6966190,0,0,"provencal occitan"
"n",6966310,0,0,"portuguese"
"n",6966454,0,0,"galician"
"n",6966695,0,0.125,"basque"
"n",6966825,0,0,"spanish"
"n",6967185,0,0,"castilian"
"n",6967282,0,0,"ladino judeo-spanish"
"n",6967428,0,0,"mexican_spanish"
"n",6967529,0,0,"catalan"
"n",6967710,0,0,"rhaeto-romanic rhaeto-romance"
"n",6967935,0,0,"friulian friuli"
"n",6968052,0,0,"ladin"
"n",6968174,0,0,"rumansh romansh"
"n",6968343,0,0,"rumanian romanian"
"n",6968454,0,0,"susian elamitic elamite"
"n",6968601,0,0,"kassite cassite"
"n",6968707,0,0,"tocharian"
"n",6968909,0,0,"turfan_dialect turfan east_tocharian"
"n",6969018,0,0,"west_tocharian kuchean_dialect kuchean"
"n",6969129,0,0,"sanskritic_language sanskrit"
"n",6969705,0,0,"sindhi"
"n",6969822,0,0,"romany gypsy"
"n",6969916,0,0,"urdu"
"n",6970103,0,0,"hindi"
"n",6970373,0,0,"hindustani hindostani hindoostani"
"n",6970510,0,0,"bihari"
"n",6970645,0,0,"magadhan"
"n",6970784,0,0,"assamese asamiya"
"n",6970946,0,0,"bengali bangla"
"n",6971123,0,0,"oriya"
"n",6971281,0,0,"marathi mahratti"
"n",6971454,0,0,"gujerati gujarati"
"n",6971605,0,0,"punjabi panjabi"
"n",6971741,0,0,"sinhalese sinhala singhalese"
"n",6971872,0,0,"indo-iranian_language indo-iranian"
"n",6972090,0,0,"indo-aryan indic"
"n",6972311,0,0,"dardic_language dardic dard"
"n",6972558,0,0,"shina"
"n",6972654,0,0,"khowar"
"n",6972756,0,0,"kafiri"
"n",6972874,0,0,"kashmiri"
"n",6972985,0,0,"nepali"
"n",6973092,0,0,"prakrit"
"n",6973334,0,0,"pali"
"n",6973505,0,0,"prakrit"
"n",6973610,0,0,"iranian_language iranian"
"n",6973941,0,0,"zend avestan"
"n",6974047,0,0,"gathic"
"n",6974127,0,0,"persian farsi"
"n",6974283,0,0,"dari_persian dari"
"n",6974390,0,0,"tajiki tajik tadzhik"
"n",6974558,0,0,"kurdish"
"n",6974687,0,0,"baluchi balochi"
"n",6974846,0,0,"pehlevi pahlavi"
"n",6975007,0,0,"parthian"
"n",6975132,0,0,"paxto pashtu pashto afghani afghan"
"n",6975368,0,0,"ossete"
"n",6975469,0,0,"scythian"
"n",6975594,0,0,"anatolian_language anatolian"
"n",6975902,0,0,"hittite"
"n",6976087,0,0,"lycian"
"n",6976161,0,0,"luwian luvian"
"n",6976244,0,0,"lydian"
"n",6976318,0,0,"palaic"
"n",6976392,0,0,"hellenic_language hellenic greek"
"n",6976680,0,0,"new_greek modern_greek"
"n",6976833,0,0,"romaic demotic"
"n",6976959,0,0,"katharevusa"
"n",6977087,0,0,"late_greek"
"n",6977190,0,0,"middle_greek medieval_greek byzantine_greek"
"n",6977328,0,0,"koine"
"n",6977434,0,0,"ancient_greek"
"n",6977610,0,0,"ionic_dialect ionic classical_greek attic"
"n",6977800,0,0,"eolic aeolic_dialect aeolic"
"n",6977948,0,0,"arcadic_dialect arcadic"
"n",6978068,0,0,"doric_dialect doric"
"n",6978180,0,0.125,"caucasian_language caucasian"
"n",6978422,0,0,"chechen"
"n",6978527,0,0,"circassian"
"n",6978656,0,0,"abkhazian abkhasian"
"n",6978766,0,0,"georgian"
"n",6978904,0,0,"ubykh"
"n",6979014,0,0,"dravidic dravidian_language dravidian"
"n",6979249,0,0,"south_dravidian"
"n",6979492,0,0,"irula"
"n",6979645,0,0,"kotar kota"
"n",6979743,0,0,"toda"
"n",6979853,0,0,"badaga"
"n",6979957,0,0,"kannada kanarese"
"n",6980085,0,0,"tulu"
"n",6980175,0,0,"malayalam"
"n",6980315,0,0,"tamil"
"n",6980465,0,0,"south-central_dravidian"
"n",6980721,0,0,"telugu"
"n",6980837,0,0,"savara"
"n",6980971,0,0,"gondi"
"n",6981085,0,0,"pengo"
"n",6981187,0,0,"manda"
"n",6981289,0,0,"kui"
"n",6981401,0,0,"kuvi"
"n",6981498,0,0,"central_dravidian"
"n",6981706,0,0,"kolami"
"n",6981818,0,0,"naiki"
"n",6981920,0,0,"parji"
"n",6982022,0,0,"ollari"
"n",6982125,0,0,"gadaba"
"n",6982221,0,0,"north_dravidian"
"n",6982391,0,0,"kurux"
"n",6982487,0,0,"malto"
"n",6982581,0,0,"brahui"
"n",6982697,0,0,"haussa hausa"
"n",6982855,0,0,"bole bolanci"
"n",6982989,0,0,"angas"
"n",6983114,0,0,"ron daffo bokkos"
"n",6983225,0,0,"bade"
"n",6983320,0,0,"warji"
"n",6983416,0,0,"zaar sayanci"
"n",6983521,0,0,"west_chadic"
"n",6983795,0,0,"yamaltu tera pidlimdi"
"n",6983895,0,0,"pabir bura"
"n",6983997,0,0,"kapsiki higi"
"n",6984101,0,0,"wandala mandara"
"n",6984247,0,0,"matakam mafa"
"n",6984351,0,0,"sukur"
"n",6984446,0,0,"musgoi kola daba"
"n",6984556,0,0,"bata"
"n",6984650,0,0,"kotoko"
"n",6984746,0,0,"musgu munjuk mulwi"
"n",6984858,0,0,"gidar"
"n",6984953,0,0,"biu-mandara"
"n",6985310,0,0,"somrai sibine"
"n",6985404,0,0,"nancere"
"n",6985490,0,0,"kera"
"n",6985573,0,0,"dangla dangaleat"
"n",6985722,0,0,"mokulu"
"n",6985807,0,0,"sokoro"
"n",6985892,0,0,"east_chadic"
"n",6986100,0,0,"masa"
"n",6986276,0,0,"chadic_language chadic chad"
"n",6986558,0,0,"hamito-semitic afroasiatic_language afroasiatic afro-asiatic afrasian_language afrasian"
"n",6986894,0,0,"semitic"
"n",6987124,0,0,"hebrew"
"n",6987409,0,0,"modern_hebrew"
"n",6987525,0,0,"akkadian"
"n",6987659,0,0,"assyrian_akkadian assyrian"
"n",6987812,0,0,"ethiopian_language amharic"
"n",6988057,0,0,"arabic_language arabic"
"n",6988307,0,0,"aramaic"
"n",6988540,0,0,"biblical_aramaic"
"n",6988684,0,0,"assyrian_neo-aramaic assyrian"
"n",6988808,0,0,"mandean mandaean"
"n",6988913,0,0,"malti maltese_language maltese"
"n",6989146,0,0,"canaanitic_language canaanitic"
"n",6989325,0,0,"canaanite"
"n",6989473,0,0,"phoenician"
"n",6989657,0,0,"punic"
"n",6989769,0,0,"ugaritic"
"n",6989869,0,0,"hamitic_language hamitic"
"n",6990000,0,0,"egyptian"
"n",6990193,0,0,"demotic_script demotic"
"n",6990371,0,0,"coptic"
"n",6990544,0,0,"berber"
"n",6990741,0,0,"tuareg"
"n",6990836,0,0,"cushitic"
"n",6991004,0,0,"somali"
"n",6991117,0,0,"omotic"
"n",6991277,0,0,"niger-kordofanian_language niger-kordofanian"
"n",6991622,0,0,"kordofanian"
"n",6991764,0,0,"niger-congo"
"n",6991980,0,0,"bantu bantoid_language"
"n",6992600,0,0,"chichewa"
"n",6992709,0,0,"chimwini"
"n",6992807,0,0,"chishona"
"n",6992929,0,0,"fang"
"n",6993015,0,0,"gikuyu"
"n",6993108,0,0,"giriama"
"n",6993225,0,0,"herero"
"n",6993348,0,0,"kamba"
"n",6993445,0,0,"kichaga chagga chaga"
"n",6993573,0,0,"kinyarwanda"
"n",6993647,0,0,"kiswahili"
"n",6993719,0,0,"kongo"
"n",6993870,0,0,"tshiluba luba"
"n",6993977,0,0,"luganda"
"n",6994089,0,0,"luyia"
"n",6994157,0,0,"mashi"
"n",6994225,0,0,"mwera"
"n",6994329,0,0,"nguni"
"n",6994488,0,0,"ndebele matabele"
"n",6994608,0,0,"swazi"
"n",6994700,0,0,"xhosa"
"n",6994792,0,0,"zulu"
"n",6994918,0,0,"nyamwezi"
"n",6995016,0,0,"pokomo"
"n",6995135,0,0,"shona"
"n",6995222,0,0,"sotho"
"n",6995439,0,0,"umbundu"
"n",6995526,0,0,"sesotho basuto"
"n",6995664,0,0,"tswana setswana sechuana"
"n",6995792,0,0,"swahili"
"n",6996029,0,0,"tonga"
"n",6996160,0,0,"voltaic gur"
"n",6996309,0,0,"west_african"
"n",6996510,0,0,"peul fulani fula ful"
"n",6996755,0,0,"serer"
"n",6996894,0,0,"wolof"
"n",6997012,0,0,"mande"
"n",6997168,0,0,"kwa"
"n",6997368,0,0,"yoruba aku"
"n",6997486,0,0,"akan"
"n",6997587,0,0,"ewe"
"n",6997697,0,0,"nilo-saharan_language nilo-saharan"
"n",6997938,0,0,"chari-nile"
"n",6998108,0,0,"nilotic_language nilotic"
"n",6998322,0,0,"dinka"
"n",6998392,0,0,"luo"
"n",6998460,0,0,"masai"
"n",6998530,0,0,"saharan"
"n",6998631,0,0,"songhai"
"n",6998748,0,0,"nontextual_matter graphics artwork art"
"n",6999045,0,0,"graphic_design"
"n",6999233,0.125,0,"illustration"
"n",6999436,0,0,"picture pictorial_matter"
"n",6999647,0,0,"figure fig"
"n",6999802,0,0,"chart"
"n",7000065,0.25,0,"plot"
"n",7000195,0,0,"graphical_record graph"
"n",7000716,0,0,"frequency-response_curve frequency-response_characteristic"
"n",7000941,0,0,"curve"
"n",7001065,0,0,"characteristic_curve characterisic_function"
"n",7001294,0.125,0,"organization_chart"
"n",7001446,0.5,0,"color_chart"
"n",7001547,0,0,"color_wheel color_circle"
"n",7001717,0,0,"bar_graph bar_chart"
"n",7001865,0,0,"histogram"
"n",7002022,0,0,"eye_chart"
"n",7002146,0,0,"flip_chart"
"n",7002312,0,0,"pie_chart"
"n",7002459,0,0,"star_chart"
"n",7002599,0,0,"profile"
"n",7002863,0,0,"population_profile"
"n",7002992,0,0,"tabulation tabular_matter"
"n",7003119,0,0,"drawing"
"n",7003352,0,0,"strip funnies comic_strip cartoon_strip"
"n",7003568,0,0,"frame"
"n",7003672,0,0,"ballistocardiogram"
"n",7003807,0,0,"echoencephalogram"
"n",7003935,0,0,"echocardiogram"
"n",7004057,0,0,"electrocardiogram ekg ecg cardiogram"
"n",7004241,0,0,"encephalogram electroencephalogram eeg"
"n",7004422,0,0,"emg electromyogram"
"n",7004564,0,0,"electroretinogram"
"n",7004738,0,0,"laffer_curve"
"n",7004962,0,0,"learning_curve"
"n",7005158,0,0,"myogram"
"n",7005270,0,0,"radiation_pattern radiation_diagram pattern"
"n",7005523,0,0,"lobe"
"n",7005715,0,0,"major_lobe"
"n",7005897,0,0,"tachogram"
"n",7006018,0,0,"thermogram"
"n",7006119,0,0,"theatre theater dramaturgy dramatics dramatic_art"
"n",7006712,0,0,"stage"
"n",7006951,0,0,"production"
"n",7007171,0,0,"theatrical_production staging"
"n",7007341,0.5,0,"coup_de_theatre"
"n",7007444,0,0,"coup_de_theatre"
"n",7007556,0,0,"summer_stock"
"n",7007684,0,0,"dramatic_work dramatic_composition"
"n",7007945,0,0,"play dramatic_play drama"
"n",7008544,0,0,"afterpiece"
"n",7008680,0.125,0,"fragment"
"n",7008849,0.125,0.25,"grand_guignol"
"n",7008947,0,0,"hiatus"
"n",7009042,0,0,"snatch bit"
"n",7009161,0,0,"theater_of_the_absurd"
"n",7009421,0,0,"prologue"
"n",7009538,0,0,"playlet"
"n",7009640,0,0,"act"
"n",7009808,0,0,"scene"
"n",7009946,0,0,"script playscript book"
"n",7010275,0,0,"promptbook prompt_copy"
"n",7010393,0,0,"continuity"
"n",7010541,0,0,"dialogue dialog"
"n",7010692,0,0,"duologue"
"n",7010821,0,0,"words speech actor's_line"
"n",7011075,0,0,"aside"
"n",7011209,0,0,"cue"
"n",7011387,0,0,"monologue"
"n",7011529,0,0,"soliloquy"
"n",7011689,0,0,"throwaway"
"n",7011803,0,0,"prompting prompt"
"n",7012025,0,0,"libretto"
"n",7012135,0,0,"scenario"
"n",7012279,0,0,"screenplay"
"n",7012414,0,0,"shooting_script"
"n",7012534,0,0,"line"
"n",7012979,0,0,"line7"
"n",7013269,0,0,"orphan"
"n",7013400,0,0.25,"spiel patter line_of_gab"
"n",7013549,0,0,"string"
"n",7013736,0,0,"word_string string_of_words linguistic_string"
"n",7013933,0,0,"substring"
"n",7014029,0,0.25,"act"
"n",7014187,0,0,"lipogram"
"n",7014320,0.5,0,"outburst gush effusion ebullition blowup"
"n",7014596,0,0.125,"acting_out"
"n",7014752,0,0.5,"cry"
"n",7014854,0.125,0.125,"explosion"
"n",7014997,0.375,0.125,"flare"
"n",7015151,0,0,"collocation"
"n",7015242,0,0,"high-five"
"n",7015400,0.5,0,"closet_drama"
"n",7015510,0,0,"comedy"
"n",7015841,0.125,0,"black_comedy"
"n",7015928,0,0,"commedia_dell'arte"
"n",7016098,0.125,0.75,"dark_comedy"
"n",7016250,0.5,0.25,"travesty farce_comedy farce"
"n",7016428,0.375,0,"high_comedy"
"n",7016542,0.375,0.25,"low_comedy"
"n",7016648,0,0,"melodrama"
"n",7016797,0,0.375,"tragicomedy seriocomedy"
"n",7016948,0.25,0.625,"tragedy"
"n",7017161,0,0.125,"tragicomedy"
"n",7017379,0,0,"situation_comedy sitcom"
"n",7017534,0,0,"special"
"n",7017733,0,0,"situation_comedy sitcom"
"n",7017877,0.25,0,"slapstick"
"n",7017999,0.125,0,"burlesque"
"n",7018211,0,0,"exode"
"n",7018313,0,0,"miracle_play"
"n",7018444,0,0,"morality_play"
"n",7018604,0,0,"mystery_play"
"n",7018724,0,0,"passion_play"
"n",7018824,0,0,"satyr_play"
"n",7018931,0.125,0,"play"
"n",7019172,0,0,"musical_theater musical_comedy musical"
"n",7019396,0,0,"curtain_raiser"
"n",7019500,0,0,"shadow_show shadow_play galanty_show"
"n",7019633,0,0,"puppet_show puppet_play"
"n",7019743,0.125,0,"minstrel_show"
"n",7019866,0,0,"revue review"
"n",7020017,0,0,"follies"
"n",7020121,0,0,"ziegfeld_follies"
"n",7020239,0,0,"variety_show variety"
"n",7020423,0,0,"vaudeville music_hall"
"n",7020538,0,0,"dance"
"n",7020763,0,0,"choreography"
"n",7020895,0,0,"music"
"n",7024607,0,0,"pizzicato"
"n",7024705,0,0,"monophony monophonic_music monody"
"n",7024929,0,0,"polyphony polyphonic_music concerted_music"
"n",7025151,0,0,"polytonality polytonalism"
"n",7025302,0,0,"popularism"
"n",7025419,0,0,"counterpoint"
"n",7025604,0,0,"black_music african-american_music"
"n",7025900,0.25,0,"serious_music classical_music classical"
"n",7026239,0,0,"chamber_music"
"n",7026352,0,0,"opera"
"n",7026646,0,0,"opera_comique opera_bouffe comic_opera bouffe"
"n",7026827,0,0,"grand_opera"
"n",7026920,0,0,"musical_drama"
"n",7027090,0,0,"operetta light_opera"
"n",7027180,0,0,"musical_harmony harmony"
"n",7027458,0,0,"harmonization harmonisation"
"n",7027651,0,0,"reharmonization reharmonisation"
"n",7027805,0,0,"four-part_harmony"
"n",7027942,0,0,"preparation"
"n",7028221,0,0,"resolution"
"n",7028373,0,0,"tune strain melody melodic_phrase melodic_line line6 air"
"n",7028797,0,0,"leitmotiv leitmotif"
"n",7028964,0,0,"theme_song"
"n",7029088,0,0,"theme_song signature_tune signature"
"n",7029247,0.125,0,"theme musical_theme melodic_theme idea"
"n",7029581,0,0.25,"obligato obbligato"
"n",7029682,0,0,"motive motif"
"n",7029819,0,0,"statement"
"n",7030012,0,0,"variation"
"n",7030174,0,0,"inversion"
"n",7030376,0,0,"augmentation"
"n",7030549,0,0,"diminution"
"n",7030718,0,0,"voice1 part1"
"n",7030976,0,0,"part_music"
"n",7031144,0,0,"homophony"
"n",7031276,0,0,"primo"
"n",7031401,0,0,"secondo"
"n",7031534,0,0,"voice_part"
"n",7031636,0,0,"canto"
"n",7031752,0,0,"support musical_accompaniment backup accompaniment"
"n",7032026,0,0,"discant descant"
"n",7032206,0,0,"vamp"
"n",7032292,0,0,"bass_part bass"
"n",7032426,0,0,"ground_bass"
"n",7032556,0,0,"thorough_bass figured_bass continuo basso_continuo"
"n",7032753,0,0,"crossover"
"n",7033007,0,0,"religious_music church_music"
"n",7033245,0,0,"antiphony antiphon"
"n",7033433,0,0,"gradual"
"n",7033613,0,0,"mass"
"n",7033753,0,0,"mass"
"n",7033913,0,0,"requiem"
"n",7034035,0,0.125,"shema"
"n",7034409,0,0,"prosodion processional"
"n",7034516,0,0,"antiphonary antiphonal"
"n",7034634,0,0,"chant"
"n",7034865,0.5,0,"hallel"
"n",7035061,0.25,0,"hare_krishna"
"n",7035153,0,0,"plainsong plainchant gregorian_chant"
"n",7035305,0,0,"cantus_firmus"
"n",7035420,0,0,"religious_song"
"n",7035598,0,0,"spiritual negro_spiritual"
"n",7035747,0,0,"christmas_carol carol"
"n",7035870,0,0,"hymn anthem"
"n",7036203,0,0,"doxology"
"n",7036328,0,0,"chorale choral"
"n",7036443,0,0,"canticle"
"n",7036546,0,0,"dies_irae"
"n",7036699,0,0,"hymeneal"
"n",7036768,0,0,"internationale"
"n",7036862,0,0,"pean paean"
"n",7037059,0,0,"magnificat"
"n",7037232,0,0,"recessional"
"n",7037384,0,0,"te_deum"
"n",7037465,0,0,"piece_of_music piece opus musical_composition composition"
"n",7038400,0,0,"musical_arrangement arrangement"
"n",7038615,0,0,"orchestration"
"n",7038767,0,0,"instrumental_music"
"n",7038910,0,0,"instrumentation"
"n",7039056,0,0,"realization realisation"
"n",7039238,0,0,"recapitulation"
"n",7039478,0,0,"finale coda"
"n",7039620,0,0,"intermezzo"
"n",7039770,0,0,"allegro"
"n",7039949,0,0.375,"allegretto"
"n",7040148,0,0,"andante"
"n",7040292,0,0,"intermezzo"
"n",7040413,0,0,"introit"
"n",7040543,0,0,"prelude"
"n",7040693,0,0,"chorale_prelude"
"n",7040820,0,0,"overture"
"n",7040939,0,0,"solo"
"n",7041125,0,0.5,"voluntary"
"n",7041344,0,0,"postlude"
"n",7041451,0,0,"duo duette duet"
"n",7041595,0,0,"trio"
"n",7041688,0,0,"quartette quartet"
"n",7041795,0,0,"quintette quintet"
"n",7041902,0,0,"sextette sextet sestet"
"n",7042023,0,0,"septette septet"
"n",7042137,0,0,"octette octet"
"n",7042249,0,0,"oratorio cantata"
"n",7042405,0,0,"messiah"
"n",7042498,0,0.125,"bagatelle"
"n",7042586,0,0,"serenade divertimento"
"n",7042735,0,0,"keen"
"n",7042862,0,0,"canon"
"n",7043026,0,0,"riddle_canon enigmatical_canon enigmatic_canon enigma_canon"
"n",7043275,0,0,"concerto"
"n",7043389,0,0,"concerto_grosso"
"n",7043518,0,0,"etude"
"n",7043675,0,0,"fugue"
"n",7043824,0,0,"pastorale pastoral idyll idyl"
"n",7043968,0,0,"rondo rondeau"
"n",7044088,0,0,"sonata"
"n",7044276,0,0,"piano_sonata"
"n",7044353,0.25,0,"toccata"
"n",7044543,0,0,"fantasia"
"n",7044680,0.125,0,"sonatina"
"n",7044760,0,0,"symphony symphonic_music"
"n",7044917,0,0,"passage musical_passage"
"n",7045245,0,0,"intro"
"n",7045353,0,0,"phrase musical_phrase"
"n",7045519,0,0,"ligature"
"n",7045637,0,0,"ostinato"
"n",7045788,0,0,"riff"
"n",7045928,0,0,"cadence"
"n",7046030,0,0,"plagal_cadence amen_cadence"
"n",7046218,0,0,"cadenza"
"n",7046339,0,0,"movement"
"n",7046543,0,0,"largo"
"n",7046737,0,0,"larghetto"
"n",7046917,0,0,"scherzo"
"n",7047011,0,0,"suite"
"n",7047165,0,0,"partita"
"n",7047275,0,0,"partita"
"n",7047373,0,0,"tone_poem symphonic_poem"
"n",7047505,0,0,"potpourri pastiche medley"
"n",7047679,0,0,"notturno nocturne"
"n",7047804,0,0,"adagio"
"n",7048000,0,0,"vocal song"
"n",7048627,0,0,"study0"
"n",7048782,0,0,"antiphony"
"n",7048928,0,0,"anthem"
"n",7049055,0,0,"national_anthem"
"n",7049205,0,0,"marseillaise"
"n",7049291,0,0,"the_star-spangled_banner"
"n",7049514,0,0,"aria"
"n",7049634,0,0,"short_aria arietta"
"n",7049713,0,0,"lay ballad"
"n",7049849,0,0,"minstrelsy"
"n",7049931,0,0,"barcarolle barcarole"
"n",7050042,0,0,"shanty sea_chantey chanty chantey"
"n",7050177,0,0,"refrain chorus"
"n",7050379,0,0,"tra-la-la tra-la"
"n",7050503,0,0,"ditty"
"n",7050619,0,0,"threnody requiem lament dirge coronach"
"n",7050827,0,0,"drinking_song"
"n",7050952,0,0,"folksong folk_song folk_ballad"
"n",7051185,0,0,"blues"
"n",7051441,0,0.5,"fado"
"n",7051517,0.125,0,"blue_note"
"n",7051620,0,0,"lied"
"n",7051728,0.125,0,"love_song love-song"
"n",7051851,0.125,0.5,"lullaby cradlesong berceuse"
"n",7051975,0,0,"words lyric language"
"n",7052291,0,0,"stanza"
"n",7052619,0.25,0,"love_lyric"
"n",7052700,0,0,"oldie golden_oldie"
"n",7052799,0,0,"partsong"
"n",7052925,0,0,"madrigal"
"n",7053089,0,0,"troll round1"
"n",7053364,0,0,"prothalamium prothalamion"
"n",7053491,0,0,"roundelay"
"n",7053606,0,0,"scolion banquet_song"
"n",7053732,0,0,"serenade"
"n",7053884,0.375,0,"torch_song"
"n",7053993,0,0,"work_song"
"n",7054122,0.5,0,"shivaree chivaree charivari callithump callathump belling"
"n",7054336,0,0,"ballet"
"n",7054433,0,0,"dance_music"
"n",7054994,0,0,"beguine"
"n",7055103,0,0,"bolero"
"n",7055203,0,0,"carioca"
"n",7055295,0,0,"conga"
"n",7055401,0,0,"flamenco"
"n",7055502,0,0,"gavotte"
"n",7055612,0,0,"habanera"
"n",7055720,0,0,"hornpipe"
"n",7055805,0,0,"jig gigue"
"n",7055923,0,0,"landler"
"n",7056021,0,0,"mazurka"
"n",7056113,0,0,"minuet"
"n",7056265,0,0,"paso_doble"
"n",7056406,0,0,"pavane pavan"
"n",7056504,0,0,"polka"
"n",7056593,0,0,"quadrille"
"n",7056680,0,0,"reel"
"n",7056764,0,0,"rumba rhumba"
"n",7056895,0,0,"samba"
"n",7057001,0,0,"saraband"
"n",7057095,0,0,"schottische"
"n",7057196,0,0,"serialism serial_music"
"n",7057385,0,0,"syncopation"
"n",7057539,0,0,"twelve-tone_system twelve-tone_music 12-tone_system 12-tone_music"
"n",7057829,0,0,"tango"
"n",7057948,0,0,"tarantella"
"n",7058064,0.25,0,"techno"
"n",7058184,0,0,"waltz"
"n",7058296,0,0,"marching_music march"
"n",7058468,0.125,0,"military_music military_march martial_music"
"n",7058668,0,0,"quickstep"
"n",7058762,0,0,"pibroch"
"n",7058871,0,0,"recessional_march processional_march"
"n",7059028,0,0,"funeral_march dead_march"
"n",7059150,0,0,"wedding_march"
"n",7059255,0,0,"popular_music_genre popular_music"
"n",7059626,0,0,"disco_music disco"
"n",7059821,0,0,"macumba"
"n",7059962,0,0,"pop_music pop"
"n",7060167,0,0,"folk_music folk ethnic_music"
"n",7060440,0,0,"country_music country_and_western c_and_w"
"n",7060697,0,0,"danceroom_music dance_music ballroom_music"
